Tamiyo, Compleated Sage	1	NEO;PNEO;PRM	Effect:"	"
Tamiyo, Field Researcher	1	BLC;EMN;INR;PEMN;SIR;SLD	Swallow:Optional_YouMay	Optional_YouMay — [+1]: Choose up to two target creatures. Until your next turn, whenever either of those creatures deals combat damage, you draw a card. [−
Tamiyo's Compleation	1	NEO	Effect:unattach	unattach it
Tamiyo, the Moon Sage	1	AVR;J22;MED;SLD	Swallow:Optional_YouMay	Optional_YouMay — [+1]: Tap target permanent. It doesn't untap during its controller's next untap step. [−2]: Draw a card for each tapped creature target pl
Tanazir Quandrix	1	PRM;PSTX;SOC;STX	Effect:have	have the base power and toughness of other creatures you control become equal to ~'s power and toughness
Tanglewalker	0	DST	NO-GAP-DETAILS	
Tar Fiend	1	ALA	Swallow:DynamicQty	DynamicQty — Devour 2 (As this creature enters, you may sacrifice any number of creatures. It enters with twice that many +1/+1 counters on it.) When thi
Targ Nar, Demon-Fang Gnoll	1	AFR	Swallow:Condition_If	Condition_If — Pack tactics — Whenever Targ Nar attacks, if you attacked with creatures with total power 6 or greater this combat, attacking creatures ge
Taste for Mayhem	1	DIS;RVR	Effect:static_structure	Hellbent — Enchanted creature gets an additional +2/+0 as long as you have no cards in hand.
Taster of Wares	1	ECL;PECL	Swallow:DynamicQty	DynamicQty — When this creature enters, target opponent reveals X cards from their hand, where X is the number of Goblins you control. You choose one of 
Tax Collector	1	ACR	Effect:spells	spells your opponents cast cost {1} more to cast
Tazri, Stalwart Survivor	2	MAT;PMAT	Effect:add;Effect:spend	{t}: add one mana of any of ~'s colors. spend this mana only to activate an ability of a creature. activate only if ~ has another activated ability.
Teferi, Master of Time	1	M21;PM21;PRM	Effect:effect_structure	You may activate loyalty abilities of ~ on any player's turn any time you could cast an instant.
Teferi's Moat	1	INV;TSB	Effect:static_structure	Creatures of the chosen color without flying can't attack you.
Teferi's Time Twist	1	WAR	Swallow:Condition_If	Condition_If — Exile target permanent you control. Return that card to the battlefield under its owner's control at the beginning of the next end step. If 
Teferi, Timeless Voyager	1	M21	Effect:can't	can't phase in
Temple of Cyclical Time	1	LCI	Swallow:Condition_If	Condition_If — (Transforms from Ojer Pakpatiq, Deepest Epoch.) {T}: Add {U}. Remove a time counter from this land. {2}{U}, {T}: Transform this land. Activa
Temple of Power	1	LCI	Swallow:Condition_If	Condition_If — (Transforms from Ojer Axonil, Deepest Might.) {T}: Add {R}. {2}{R}, {T}: Transform this land. Activate only if red sources you controlled de
Temple of the Dead	1	LCI	Swallow:Condition_If	Condition_If — (Transforms from Aclazotz, Deepest Betrayal.) {T}: Add {B}. {2}{B}, {T}: Transform this land. Activate only if a player has one or fewer car
Tenacious Hunter	0	HOU	NO-GAP-DETAILS	
Tenacious Underdog	0	PSNC;SNC	NO-GAP-DETAILS	
Test of Talents	1	STX	Effect:search	Search its controller's graveyard, hand, and library for any number of cards with the same name as that spell and exile them
Teysa, Opulent Oligarch	2	MKM;PMKM	Swallow:Duration_ThisTurn;Swallow:DynamicQty	DynamicQty — Deathtouch At the beginning of your end step, investigate for each opponent who lost life this turn. Whenever a Clue you control is put into
Tezzeret, Betrayer of Flesh	1	MKC;NEO;PNEO;PRM	Effect:static_structure	The first activated ability of an artifact you activate each turn costs {2} less to activate.
Thassa's Intervention	1	PRM;PTHB;THB	Swallow:Condition_Unless	Condition_Unless — Choose one — • Look at the top X cards of your library. Put up to two of them into your hand and the rest on the bottom of your library 
Thaumaton Torpedo	1	EOE	Swallow:Duration_ThisTurn	Duration_ThisTurn — {6}, {T}, Sacrifice this artifact: Destroy target nonland permanent. This ability costs {3} less to activate if you attacked with a Spacecra
The Aesir Escape Valhalla	1	ACR	Effect:the	the exiled card
The Akroan War	1	CLB;PTHB;THB	Effect:creatures	creatures your opponents control attack each combat if able
The Book of Vile Darkness	1	AFR;PAFR;PRM	Swallow:Duration_ThisTurn	Duration_ThisTurn — At the beginning of your end step, if you lost 2 or more life this turn, create a 2/2 black Zombie creature token. {T}, Exile The Book of Vi
The Cruelty of Gix	0	DMU;PDMU	NO-GAP-DETAILS	
The Deck of Many Things	0	AFR;PAFR;PRM;SLD	NO-GAP-DETAILS	
The Dominion Bracelet	1	EOE;PEOE	Effect:this	This ability costs {X} less to activate, where X is ~'s power
The Elder Dragon War	0	DMU;PDMU	NO-GAP-DETAILS	
The End	1	PWOE;WOE	Effect:search	Search its controller's graveyard, hand, and library for any number of cards with the same name as that permanent and exile them
The Eternal Wanderer	2	ONE;PLST;PONE;PW26	Effect:for;Effect:unknown	No more than one creature can attack ~ each combat.
The Immortal Sun	1	CMM;PRIX;RIX	Effect:unknown	Players can't activate planeswalkers' loyalty abilities.
The Legend of Yangchen	1	PTLA;TLA	Effect:choose	choose permanent with mana value 3 or greater from among permanents your opponents control
The Lunar Whale	0	FIN;PFIN	NO-GAP-DETAILS	
The Millennium Calendar	2	LCI;PLCI	Trigger:When there are 1,000 or more time counters on ~;Trigger:Whenever you untap one or more permanents during your untap step	Whenever you untap one or more permanents during your untap step, put that many time counters on ~.
The Phasing of Zhalfir	2	DMU;PDMU	Effect:another;Effect:can't	Another target nonland permanent phases out
Thermal Flux	1	CSP	Effect:isn't	isn't snow
The Rollercrusher Ride	1	DSK;PDSK	Swallow:Condition_If	Condition_If — Delirium — If a source you control would deal noncombat damage to a permanent or player while there are four or more card types among card
The Skullspore Nexus	1	LCI;PLCI	Effect:create	create a green Fungus Dinosaur creature token with base power and toughness each equal to the total power of those creatures
The Tale of Tamiyo	1	DSK;PDSK	Swallow:Condition_If	Condition_If — (As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.) I, II, III — Mill two cards. If two cards that sha
The Temporal Anchor	1	BRO;PBRO;PRM	Trigger:Whenever you choose to put one or more cards on the bottom of your library while scrying	Whenever you choose to put one or more cards on the bottom of your library while scrying, exile that many cards from the bottom of your library.
The Three Seasons	2	KHM	Effect:choose;Effect:their	Choose three cards in each graveyard
The Tomb of Aclazotz	1	LCI	Effect:it	it enters with a finality counter on it and is a Vampire in addition to its other types
The Weatherseed Treaty	0	DMU	NO-GAP-DETAILS	
The World Spell	0	DMU;PDMU	NO-GAP-DETAILS	
Thieves' Auction	2	8ED;MMQ;PLST	Effect:choose;Effect:repeat	choose one of the exiled cards
Thieving Sprite	1	LRW;MMA	Swallow:DynamicQty	DynamicQty — Flying When this creature enters, target player reveals X cards from their hand, where X is the number of Faeries you control. You choose on
Thirsting Axe	1	EMN	Swallow:Duration_ThisTurn	Duration_ThisTurn — Equipped creature gets +4/+0. At the beginning of your end step, if equipped creature didn't deal combat damage to a creature this turn, sac
Thought Distortion	1	M20	Effect:graveyard	graveyard
Thousand-Year Storm	1	2X2;FDN;GRN;PFDN;PGRN;PRM	Swallow:DynamicQty	DynamicQty — Whenever you cast an instant or sorcery spell, copy it for each other instant and sorcery spell you've cast before it this turn. You may cho
Thran Portal	1	DMU;PDMU;PRM	Effect:unknown	Mana abilities of ~ cost an additional 1 life to activate.
Thrasta, Tempest's Roar	0	MH2;PMH2;PRM	NO-GAP-DETAILS	
Threads of Disloyalty	0	BOK;E02;MP2;PRM;SS1	NO-GAP-DETAILS	
Throne of the Grim Captain	0	LCI	NO-GAP-DETAILS	
Throw from the Saddle	2	OTJ	Swallow:Condition_If;Swallow:DynamicQty	DynamicQty — Target creature you control gets +1/+1 until end of turn. Put a +1/+1 counter on it instead if it's a Mount. Then it deals damage equal to i
Thunder Magic	0	FIN	NO-GAP-DETAILS	
Tide of War	1	CHK	Trigger:Whenever one or more creatures block	Whenever one or more creatures block, flip a coin. If you win the flip, each blocking creature is sacrificed by its controller. If you lose the flip, each block
Tifa's Limit Break	0	FIN	NO-GAP-DETAILS	
Timeline Culler	0	EOE	NO-GAP-DETAILS	
Timesifter	1	MRD	Effect:the	the tied players repeat this process until the tie is broken
Tin Street Gossip	1	MKM	Effect:spend	Spend this mana only to cast face-down spells or to turn creatures face up
Tinybones, Bauble Burglar	1	FDN;PFDN	Effect:unknown	During your turn, you may play cards you don't own with stash counters on them from exile, and mana of any type can be spent to cast those spells.
Tishana's Tidebinder	1	LCI;PJSC;PLCI	Swallow:Condition_AsLongAs	Condition_AsLongAs — Flash When this creature enters, counter up to one target activated or triggered ability. If an ability of an artifact, creature, or planes
Titania, Voice of Gaea	1	BRO;PBRO	Effect:sanctum	Sanctum of Nature, exile them, then meld them into ~, Gaea Incarnate
Titans' Nest	1	IKO;PIKO;PRM	Effect:spend	Spend this mana only to cast a spell that's one or more colors without {X} in its mana cost
Titan's Presence	2	BFZ;CMM;J22	Swallow:Condition_If;Swallow:DynamicQty	DynamicQty — As an additional cost to cast this spell, reveal a colorless creature card from your hand. Exile target creature if its power is less than o
Tom Bombadil	1	HOC;LTR;PLTR	Trigger:Whenever the final chapter ability of a Saga you control resolves	Whenever the final chapter ability of a Saga you control resolves, reveal cards from the top of your library until you reveal a Saga card. Put that card onto th
Tomik, Distinguished Advokist	1	PWAR;RVR;WAR	Effect:unknown	Your opponents can't play land cards from graveyards.
Toralf, God of Fury	1	KHM;PKHM;PRM	Effect:deal	deal damage equal to the excess to any target other than that permanent
Torch the Tower	1	WOE	Swallow:Duration_ThisTurn	Duration_ThisTurn — Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.) Torch the Tower deals 2 damage to target creature or 
Torch the Witness	1	MKM	Swallow:Condition_If	Condition_If — Torch the Witness deals twice X damage to target creature. If excess damage was dealt to that creature this way, investigate. (Create a Clue
Tori D'Avenant, Fury Rider	1	DMU	Effect:other	Other red attacking creatures you control gain trample
Tormented Thoughts	1	JOU;ORI	Swallow:DynamicQty	DynamicQty — As an additional cost to cast this spell, sacrifice a creature. Target player discards a number of cards equal to the sacrificed creature's 
To the Slaughter	1	PSOI;SOI	Effect:a	a planeswalker of their choice
Touch of the Eternal	2	M13	Effect:count;Effect:your	count the number of permanents you control
Tovolar's Packleader	1	DBL;MID;PLST;PMID	Effect:another	{2}{G}{G}: Another target Wolf or Werewolf you control fights target creature you don't control.
Town Greeter	1	FIN	Swallow:Condition_If	Condition_If — When this creature enters, mill four cards. You may put a land card from among them into your hand. If you put a Town card into your hand th
Trait Doctoring	1	DGM	Effect:change	Change the text of target permanent by replacing all instances of one color word with another or one basic land type with another until end of turn.
Trance Kuja, Fate Defied	1	FIN;PFIN	Swallow:Condition_If	Condition_If — Flare Star — If a Wizard you control would deal damage to a permanent or player, it deals double that damage instead.
Tranquil Frillback	1	MAT	Swallow:Modal_DynamicMaxDropped	Modal_DynamicMaxDropped — When this creature enters, you may pay {G} up to three times. When you pay this cost one or more times, choose up to that many — • Des
Transcendent Archaic	1	SOS	Swallow:Condition_If	Condition_If — Vigilance Converge — When this creature enters, you may draw X cards, where X is the number of colors of mana spent to cast this spell. If
Transcendent Master	0	MB2;ROE	NO-GAP-DETAILS	
Treacherous Greed	1	MKM;PMKM	Swallow:Duration_ThisTurn	Duration_ThisTurn — As an additional cost to cast this spell, sacrifice a creature that dealt damage this turn. Draw three cards. Each opponent loses 3 life and
Treasure Chest	1	AFR;PAFR;PRM	Swallow:Optional_YouMay	Optional_YouMay — {4}, Sacrifice this artifact: Roll a d20. 1 | Trapped! — You lose 3 life. 2—9 | Create five Treasure tokens. 10—19 | You gain 3 life a
Trickbind	1	SLD;TSP	Effect:activated	activated abilities of that permanent can't be activated
Triskaidekaphobia	1	A25;INR;J22;PSOI;SIR;SOI	Effect:with	with exactly 13 life loses the game
Triton Tactics	1	DDT;PLST;THS	Effect:at	At this turn's next end of combat
Tromokratis	1	BNG;CMM;CMR;PBNG;PRM	Effect:static_structure	~ has hexproof unless it's attacking or blocking.
Trophy Hunter	1	RAV	Trigger:Whenever a creature with flying dealt damage by ~ this turn dies	Whenever a creature with flying dealt damage by ~ this turn dies, put a +1/+1 counter on ~.
Trove of Temptation	1	J22;XLN	Effect:effect_structure	Each opponent must attack you or a planeswalker you control with at least one creature each combat if able.
Tuktuk Scrapper	1	WWK	Swallow:Condition_If	Condition_If — Whenever this creature or another Ally you control enters, you may destroy target artifact. If that artifact is put into a graveyard this wa
Tundra Fumarole	1	KHM;PKHM;PRM	Effect:add	Add {C} for each {S} spent to cast this spell
Tunnel Ignus	2	SOM	Swallow:Condition_If;Swallow:Duration_ThisTurn	Condition_If — Whenever a land enters under an opponent's control, if that player had another land enter the battlefield under their control this turn, thi
Tunnel Vision	1	RAV	Effect:otherwise	Otherwise
Turntimber Symbiosis	2	PRM;PZNR;ZNR	Swallow:Condition_If;Swallow:Optional_YouMay	Optional_YouMay — Look at the top seven cards of your library. You may put a creature card from among them onto the battlefield. If that card has mana value 3
Twinferno	2	DMU;J25;PLST	Effect:orphaned_copy_retarget;Effect:when	When you cast your next instant or sorcery spell this turn, copy that spell
Twinning Glass	1	LRW	Swallow:Condition_If	Condition_If — {1}, {T}: You may cast a spell from your hand without paying its mana cost if it has the same name as a spell that was cast this turn.
Twisted Sewer-Witch	1	WOE	Effect:for	for each Rat you control
Tyrannical Pitlord	2	DMU;PRM	Effect:static_structure;Effect:unknown	As ~ enters, choose another creature you control.
Tyvar the Bellicose	2	MAT	Effect:put;Trigger:whenever a mana ability of ~ resolves	whenever a mana ability of ~ resolves, put a number of +1/+1 counters on it equal to the amount of mana ~ produced. this ability triggers only once each turn.
Uba Mask	1	CHK	Effect:static_structure	Each player may play lands and cast spells from among cards they exiled with ~ this turn.
Ugin's Nexus	1	KTK	Effect:replacement_structure	If ~ would be put into a graveyard from the battlefield, instead exile it and take an extra turn after this one.
Ulamog's Despoiler	2	BFZ	Swallow:Condition_If;Swallow:Optional_YouMay	Optional_YouMay — As this creature enters, you may put two cards your opponents own from exile into their owners' graveyards. If you do, this creature enters 
Ultimate Spider-Man	1	OM1;PSPM;SPM	Swallow:DynamicQty	DynamicQty — First strike, haste Camouflage — {2}: Put a +1/+1 counter on Ultimate Spider-Man. He gains hexproof and becomes colorless until end of tur
Ultimecia, Time Sorceress	1	FIN	ParseWarning:target-fallback	[warning:target-fallback] parse_target could not classify 'eight cards from your graveyard'
Umbra Mystic	1	ROE;WOC	Effect:static_structure	Auras attached to permanents you control have umbra armor.
Unblinking Observer	1	DBL;MID	Effect:spend	Spend this mana only to pay a disturb cost or cast an instant or sorcery spell
Unbound Flourishing	1	MH1;PLST;SLD;SOC	Effect:double	double the value of X
Undead Sprinter	1	DSK;PDSK	Swallow:Condition_If	Condition_If — Trample, haste You may cast this card from your graveyard if a non-Zombie creature died this turn. If you do, this creature enters with a +1
Unesh, Criosphinx Sovereign	1	AKR;HOU;PHOU	Effect:an	An opponent separates those cards into two piles
Unforge	1	DST	Swallow:Condition_If	Condition_If — Destroy target Equipment. If that Equipment was attached to a creature, Unforge deals 2 damage to that creature.
Unified Will	1	ROE	Swallow:Condition_If	Condition_If — Counter target spell if you control more creatures than that spell's controller.
Unleash the Inferno	1	PSNC;SNC	Effect:when	When it deals excess damage this way, destroy target artifact or enchantment an opponent controls with mana value less than or equal to that amount of excess da
Unnatural Aggression	1	BFZ;J22	Swallow:Duration_ThisTurn	Duration_ThisTurn — Devoid (This card has no color.) Target creature you control fights target creature an opponent controls. If the creature an opponent contro
Unpredictable Cyclone	1	IKO;PIKO;PRM	Effect:replacement_structure	If a cycling ability of another nonland card would cause you to draw a card, instead exile cards from the top of your library until you exile a card that shares
Unscythe, Killer of Kings	1	ARB	Trigger:Whenever a creature dealt damage by equipped creature this turn dies	Whenever a creature dealt damage by equipped creature this turn dies, you may exile that card. If you do, create a 2/2 black Zombie creature token.
Unsettled Mariner	1	MH1;PLST	Trigger:Whenever you	Whenever you, counter that spell or ability unless its controller pays {1}.
Unstable Glyphbridge	1	LCI	Effect:for	for each player, choose a creature with power 2 or less that player controls
Urabrask, Heretic Praetor	2	PSNC;SNC	Effect:the;Effect:they	the next time they would draw a card this turn, instead they exile the top card of their library
Urborg Lhurgoyf	1	DMU;PDMU;PRM	Effect:unknown	As ~ enters, mill three cards for each time it was kicked.
Urborg Scavengers	0	MAT	NO-GAP-DETAILS	
Urgent Necropsy	1	MKM;PMKM	Swallow:DynamicQty	DynamicQty — As an additional cost to cast this spell, collect evidence X, where X is the total mana value of the permanents this spell targets. Destroy 
Urgoros, the Empty One	1	DOM;PDOM	Swallow:Condition_If	Condition_If — Flying Whenever Urgoros deals combat damage to a player, that player discards a card at random. If the player can't, you draw a card.
Urza Assembles the Titans	1	DMU;PDMU	Effect:activate	activate the loyalty abilities of planeswalkers you control twice this turn rather than only once
Urza, Planeswalker	1	BRO;PBRO	Effect:effect_structure	You may activate the loyalty abilities of ~ twice each turn rather than only once.
Vaevictis Asmadi, the Dire	2	M19;PLST;PM19;SLD	Effect:for;Effect:who	for each player, choose target permanent that player controls
Valakut Fireboar	1	ROE	Effect:switch	switch its power and toughness
Valgavoth, Terror Eater	1	DSK;PDSK	Swallow:Condition_If	Condition_If — Flying, lifelink Ward—Sacrifice three nonland permanents. If a card you didn't control would be put into an opponent's graveyard from anyw
Valki, God of Lies	1	KHM;PKHM;PLST;PRM	Effect:choose	{X}: Choose a creature card exiled with ~ with mana value X. ~ becomes a copy of that card.
Vampire Nocturnus	0	M10;M13;PDP13;PLST;PM10;PRM	NO-GAP-DETAILS	
Vanille, Cheerful l'Cie	1	FIN	Effect:fearless	Fearless l'Cie, you may pay {3}{B}{G}
Vannifar, Evolved Enigma	1	MKM;PMKM	Effect:cloak	Cloak a card from your hand
Vantress Paladin	1	ELD	Swallow:Condition_If	Condition_If — Flying Adamant — If at least three blue mana was spent to cast this spell, this creature enters with a +1/+1 counter on it.
Vastwood Hydra	1	C20;M14	Effect:distribute	distribute a number of +1/+1 counters equal to the number of +1/+1 counters on ~ among any number of creatures you control
Veiling Oddity	1	PLC;TSR	Trigger:When the last time counter is removed from this card while it's exiled	When the last time counter is removed from this card while it's exiled, creatures can't be blocked this turn.
Venarian Glimmer	1	PLC	Effect:choose	choose a nonland card with mana value X or less from it
Vendilion Clique	1	A25;G11;HA7;J22;MM2;MMA;MOR;PRM;PSPL;SLD	Effect:reveal	reveal the chosen card
Vengeful Firebrand	0	MOR;PS11	NO-GAP-DETAILS	
Vengeful Pharaoh	1	M12	Trigger:Whenever combat damage is dealt to you or a planeswalker you control	Whenever combat damage is dealt to you or a planeswalker you control, if this card is in your graveyard, destroy target attacking creature, then put this card o
Vengeful Rebirth	1	ARB;CMD;MM2;PLST;UMA	Swallow:Condition_If	Condition_If — Return target card from your graveyard to your hand. If you return a nonland card to your hand this way, Vengeful Rebirth deals damage equal
Verdant Mastery	1	PRM;PSTX;STX	Swallow:Condition_If	Condition_If — You may pay {3}{G} rather than pay this spell's mana cost. Search your library for up to four basic land cards and reveal them. Put one of t
Verdant Rebirth	0	XLN	NO-GAP-DETAILS	
Verdeloth the Ancient	1	ARC;CMM;INV;J25;MMA;TSB	Effect:static_structure	Saproling creatures and other Treefolk creatures get +1/+1.
Verity Circle	1	RNA;VOC	Swallow:Condition_If	Condition_If — Whenever a creature an opponent controls becomes tapped, if it isn't being declared as an attacker, you may draw a card. {4}{U}: Tap target 
Vessel of the All-Consuming	2	NEO;PNEO;PRM	Swallow:Condition_If;Swallow:Duration_ThisTurn	Condition_If — Trample Whenever this creature deals damage, put a +1/+1 counter on it. Whenever this creature deals damage to a player, if it has dealt 10 
Vesuvan Drifter	1	MAT	Swallow:Condition_If	Condition_If — Flying You may look at the top card of your library any time. At the beginning of each combat, you may reveal the top card of your library. 
Vesuvan Shapeshifter	1	A25;C19;TSP;TSR	Effect:static_structure	As ~ enters or is turned face up, you may choose another creature on the battlefield. If you do, until ~ is turned face down, it becomes a copy of that creature
Vexing Arcanix	1	8ED;ICE	Effect:otherwise	Otherwise
Vigor Mortis	1	DDJ;GK1;RAV	Swallow:Condition_If	Condition_If — Return target creature card from your graveyard to the battlefield. If {G} was spent to cast this spell, that creature enters with an additi
Vincent's Limit Break	3	FIN	Effect:{0};Effect:{1};Effect:{3}	• Galian Beast — {0} — 3/2.
Viral Spawning	0	ONE	NO-GAP-DETAILS	
Viridian Betrayers	0	NPH	NO-GAP-DETAILS	
Visions of Beyond	1	M12;SLD;TLE;UMA	Swallow:Condition_If	Condition_If — Draw a card. If a graveyard has twenty or more cards in it, draw three cards instead.
Vizier of the Anointed	1	AKR;HOU	Trigger:Whenever you activate an eternalize or embalm ability	Whenever you activate an eternalize or embalm ability, draw a card.
Void	1	EMA;INV;TSB	Swallow:DynamicQty	DynamicQty — Choose a number. Destroy all artifacts and creatures with mana value equal to that number. Then target player reveals their hand and discard
Void Mirror	1	MH2;PMH2;PRM	Swallow:Condition_If	Condition_If — Whenever a player casts a spell, if no colored mana was spent to cast it, counter that spell.
Void Stalker	1	M13	Effect:shuffle	shuffle their libraries
Volcano Hellion	1	PLC	Effect:deal	deal an amount of damage of your choice to you and target creature
Volition Reins	1	SOM	Swallow:Condition_If	Condition_If — Enchant permanent When this Aura enters, if enchanted permanent is tapped, untap it. You control enchanted permanent.
Volshe Tideturner	1	DMU	Effect:spend	Spend this mana only to cast an instant or sorcery spell or a kicked spell
Voltaic Visionary	1	DBL;VOW	Trigger:When you play a card exiled with ~	When you play a card exiled with ~, transform ~.
Voracious Dragon	1	CON;DDG;PLST	Effect:deal	deal damage to any target equal to twice the number of Goblins it devoured
Vorel of the Hull Clade	1	C16;CM2;DGM;GK2;LCC;NCC	Swallow:DynamicQty	DynamicQty — {G}{U}, {T}: Double the number of each kind of counter on target artifact, creature, or land.
Vraska, Betrayal's Sting	2	ECC;ONE;PONE	Effect:become;Effect:get	[−2]: Target creature becomes a Treasure artifact with "{T}, Sacrifice ~: Add one mana of any color" and loses all other card types and abilities.
Vraska, the Silencer	2	OTJ;POTJ	Effect:it's;Effect:lose	It's a Treasure artifact with "{T}, Sacrifice ~: Add one mana of any color,"
Waking the Trolls	1	KHM;PKHM	Swallow:Condition_If	Condition_If — (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.) I — Destroy target land. II — Put target land c
Walking Sarcophagus	0	DFT	NO-GAP-DETAILS	
Warchanter Skald	1	KHM;PLST	Swallow:Condition_If	Condition_If — Whenever this creature becomes tapped, if it's enchanted or equipped, create a 2/1 red Dwarf Berserker creature token.
Warden of the Beyond	0	M15	NO-GAP-DETAILS	
Ward of Bones	1	EVE	Effect:static_structure	Each opponent who controls more creatures than you can't cast creature spells. The same is true for artifacts and enchantments.
Ward of Piety	1	BOK	Effect:the	{1}{W}: The next 1 damage that would be dealt to enchanted creature this turn is dealt to any target instead.
War Historian	0	MOM	NO-GAP-DETAILS	
Warped Space	1	DSK;PDSK	Effect:unknown	Once each turn, you may pay {0} rather than pay the mana cost for a spell you cast from exile.
Warp World	1	10E;M10;PLST;RAV;SLD	Effect:reveal	reveal that many cards from the top of their library
War Report	1	NPH	Effect:gain	You gain life equal to the number of creatures on the battlefield plus the number of artifacts on the battlefield.
War's Toll	1	BBD;DIS	Effect:effect_structure	If a creature an opponent controls attacks, all creatures that opponent controls attack if able.
Watchers of the Dead	1	AKH;AKR	Effect:choose	Exile ~: Each opponent chooses two cards in their graveyard and exiles the rest.
Waterbending Lesson	1	TLA	Effect:Unsupported unless clause	discard a card unless you waterbend {2} (unless: you waterbend {2})
Weathered Bodyguards	1	TSP	Swallow:Condition_AsLongAs	Condition_AsLongAs — As long as this creature is untapped, all combat damage that would be dealt to you by unblocked creatures is dealt to this creature instead
